video_id,instance_id,bbox,fps,frame_start,frame_end,url,word,class_id
40118,9,"[140, 0, 497, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1468722445.5887.mp4,ORANGE,27
40119,10,"[140, 0, 497, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1468722468.1582.mp4,ORANGE,27
40120,11,"[42, 15, 262, 240]",25,1,-1,https://www.handspeak.com/word/o/orange.mp4,ORANGE,27
40121,12,"[81, 10, 222, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/14/14519.mp4,ORANGE,27
40122,13,"[338, 40, 942, 720]",25,1,-1,https://www.youtube.com/watch?v=3VAeP_x9tFg,ORANGE,27
40123,14,"[329, 40, 949, 720]",25,1,-1,https://www.youtube.com/watch?v=gHyJ2zdCVHw,ORANGE,27
66246,15,"[146, 2, 484, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/OR/ORANGE-521.mp4,ORANGE,27
67949,16,"[134, 17, 377, 360]",25,1,-1,https://youtu.be/F4cpgfDA0ds,ORANGE,27
40124,17,"[411, 72, 892, 720]",25,1,-1,https://www.youtube.com/watch?v=juHCHcRrGew,ORANGE,27
40126,19,"[350, 8, 932, 720]",25,1,-1,https://www.youtube.com/watch?v=V3hT7-PIJz4,ORANGE,27
40128,21,"[6, 10, 230, 240]",25,1,-1,http://www.aslpro.com/main/o/orange.swf,ORANGE,27
40129,22,"[175, 50, 531, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/orange.mp4,ORANGE,27
40130,23,"[175, 50, 531, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/orange.mp4,ORANGE,27
56552,0,"[0, 0, 360, 240]",25,24,80,https://www.youtube.com/watch?v=x6CehcknaH8,TABLE,28
70323,1,"[118, 32, 296, 240]",25,4848,4943,https://www.youtube.com/watch?v=pc0-gVEETVg,TABLE,28
68972,2,"[316, 0, 998, 720]",25,1,54,https://www.youtube.com/watch?v=VQMheRBg2Mw,TABLE,28
56573,3,"[0, 8, 235, 240]",25,1,-1,http://www.aslpro.com//main/t/table_place_setting.swf,TABLE,28
56574,4,"[0, 9, 236, 240]",25,1,-1,http://www.aslpro.com//main/t/table_stacking.swf,TABLE,28
56557,6,"[558, 75, 1619, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Booth%2C%20Desk%2C%20Table-8QbAD7Y9UEk.mp4,TABLE,28
56576,7,"[0, 4, 242, 240]",25,1,-1,http://www.aslpro.com//main/t/table_umbrella_and_chairs.swf,TABLE,28
56577,8,"[0, 4, 240, 240]",25,1,-1,http://www.aslpro.com//main/t/table_umbrella.swf,TABLE,28
56578,9,"[6, 11, 230, 240]",25,1,-1,http://www.aslpro.com//main/t/table_vanity.swf,TABLE,28
56579,10,"[159, 60, 542, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/counter2.mp4,TABLE,28
56558,11,"[88, 0, 599, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1468942806.9415.mp4,TABLE,28
56556,13,"[374, 52, 810, 720]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/table.mp4,TABLE,28
56560,14,"[40, 0, 536, 480]",25,1,-1,https://www.handspeak.com/word/t/table.mp4,TABLE,28
56563,17,"[65, 18, 213, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/9/9252.mp4,TABLE,28
56564,18,"[318, 87, 864, 720]",25,1,-1,https://www.youtube.com/watch?v=DB5oSxy6rrc,TABLE,28
67275,20,"[111, 20, 408, 360]",25,1,-1,https://youtu.be/XtP6_KGsQwE,TABLE,28
56566,21,"[260, 35, 1023, 720]",25,1,-1,https://www.youtube.com/watch?v=mEgQI-DHntY,TABLE,28
56567,22,"[187, 22, 1025, 720]",25,1,-1,https://www.youtube.com/watch?v=UJINxF1cSUA,TABLE,28
56568,23,"[10, 10, 233, 240]",25,1,-1,http://www.aslpro.com//main/t/table_coffee.swf,TABLE,28
56569,24,"[7, 8, 227, 240]",25,1,-1,http://www.aslpro.com//main/t/table_decorative.swf,TABLE,28
56571,26,"[0, 9, 258, 240]",25,1,-1,http://www.aslpro.com//main/t/table_folding.swf,TABLE,28
69092,1,"[302, 27, 918, 720]",25,1,49,https://www.youtube.com/watch?v=ZxOqr6aCVLc,THANKSGIVING,29
57645,2,"[307, 24, 952, 720]",25,1,-1,https://www.youtube.com/watch?v=SX3ppKcVdKA,THANKSGIVING,29
57646,3,"[5, 14, 238, 240]",25,1,-1,http://www.aslpro.com/main/t/thanksgiving.swf,THANKSGIVING,29
57628,4,"[79, 10, 242, 180]",25,1,-1,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/thanksgiving.mov,THANKSGIVING,29
57647,5,"[171, 50, 538, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/thanksgiving.mp4,THANKSGIVING,29
57629,6,"[41, 13, 251, 240]",25,1,-1,https://media.spreadthesign.com/video/mp4/13/244790.mp4,THANKSGIVING,29
57630,7,"[402, 56, 823, 720]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/thanksgiving2.mp4,THANKSGIVING,29
57631,8,"[406, 54, 825, 720]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/thanksgiving.mp4,THANKSGIVING,29
57632,9,"[689, 87, 1577, 1074]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thanksgiving-jCauWIb_KEw.mp4,THANKSGIVING,29
57633,10,"[131, 0, 560, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1468944257.5323.mp4,THANKSGIVING,29
57634,11,"[121, 31, 528, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1522763808.287.mp4,THANKSGIVING,29
67292,12,"[104, 13, 354, 360]",25,1,-1,https://youtu.be/3PcHDlj9WEc,THANKSGIVING,29
57635,13,"[150, 24, 521, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1522763837.9158.mp4,THANKSGIVING,29
57636,14,"[77, 0, 582, 480]",25,1,-1,https://www.handspeak.com/word/t/thanksgiving-ca.mp4,THANKSGIVING,29
57637,15,"[82, 0, 547, 480]",25,1,-1,https://www.handspeak.com/word/t/thanksgiving-us.mp4,THANKSGIVING,29
57638,16,"[94, 19, 238, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/23/23272.mp4,THANKSGIVING,29
57639,17,"[66, 15, 209, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/23/23652.mp4,THANKSGIVING,29
57640,18,"[65, 16, 209, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/23/23653.mp4,THANKSGIVING,29
57641,19,"[64, 16, 214, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/9/9026.mp4,THANKSGIVING,29
57642,20,"[354, 14, 1028, 720]",25,1,-1,https://www.youtube.com/watch?v=2wmuIc7XVUY,THANKSGIVING,29
57643,21,"[332, 25, 936, 720]",25,1,-1,https://www.youtube.com/watch?v=eyaWHo4EwPQ,THANKSGIVING,29
62944,0,"[0, 0, 360, 240]",25,1748,1780,https://www.youtube.com/watch?v=A5dihMAjeTE,WHAT,30
69531,1,"[155, 34, 1067, 720]",25,1,-1,http://aslbricks.org/New/ASL-Videos/what.mp4,WHAT,30
68330,3,"[342, 10, 960, 720]",25,1,55,https://www.youtube.com/watch?v=AK26EQRsH7k,WHAT,30
62967,5,"[766, 98, 1727, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20What%202-xFO06HB3kFs.mp4,WHAT,30
62968,7,"[333, 61, 1614, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20What-tzER8F2xbB0.mp4,WHAT,30
62982,8,"[311, 119, 890, 720]",25,1,-1,https://www.youtube.com/watch?v=M1gXuGSWqVI,WHAT,30
62970,11,"[78, 9, 560, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1468927879.8532.mp4,WHAT,30
62984,12,"[228, 11, 953, 720]",25,1,-1,https://www.youtube.com/watch?v=sSdQWC7mUZc,WHAT,30
62971,13,"[181, 0, 501, 360]",25,1,-1,https://www.handspeak.com/word/w/what2.mp4,WHAT,30
66769,14,"[173, 7, 480, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WH/WHAT-1425.mp4,WHAT,30
67057,15,"[43, 19, 399, 360]",25,1,-1,https://youtu.be/sbODkAcZ5Mw,WHAT,30
62986,18,"[4, 15, 236, 240]",25,1,-1,http://www.aslpro.com/main/w/what.swf,WHAT,30
62973,19,"[166, 0, 520, 360]",25,1,-1,https://www.handspeak.com/word/w/what.mp4,WHAT,30
62987,20,"[159, 58, 577, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/what2.mp4,WHAT,30
62964,21,"[50, 0, 280, 240]",25,1,-1,https://media.spreadthesign.com/video/mp4/13/51095.mp4,WHAT,30
67058,22,"[50, 20, 430, 360]",25,1,-1,https://youtu.be/XO9Lq5Gyuaw,WHAT,30
62988,24,"[185, 61, 560, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/what.mp4,WHAT,30
62975,25,"[52, 24, 246, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/23/23463.mp4,WHAT,30
62965,27,"[179, 13, 606, 414]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/what.mp4,WHAT,30
62979,28,"[77, 2, 231, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/5/5985.mp4,WHAT,30
62966,29,"[509, 75, 1631, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20What-0SsXCKwjrpA.mp4,WHAT,30
63662,0,"[0, 0, 360, 240]",25,3191,3250,https://www.youtube.com/watch?v=A5dihMAjeTE,WOMAN,31
68187,1,"[128, 0, 650, 480]",25,1,-1,https://www.youtube.com/watch?v=i47aN_PUDvk,WOMAN,31
68764,2,"[336, 19, 905, 720]",25,1,54,https://www.youtube.com/watch?v=OgcjUatW9LA,WOMAN,31
63679,3,"[231, 38, 486, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/woman.mp4,WOMAN,31
63665,4,"[215, 16, 525, 414]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/woman2.mp4,WOMAN,31
63666,5,"[216, 15, 525, 414]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/woman.mp4,WOMAN,31
63667,6,"[664, 83, 1585, 1072]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Female%2C%20Woman-UzzZAyAR-rU.mp4,WOMAN,31
63668,7,"[913, 49, 1738, 1071]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Woman-rKWxvDjIcvg.mp4,WOMAN,31
63669,8,"[81, 14, 511, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1468928952.8639.mp4,WOMAN,31
63670,9,"[87, 0, 483, 480]",25,1,-1,https://www.handspeak.com/word/w/woman2.mp4,WOMAN,31
63671,10,"[94, 0, 507, 480]",25,1,-1,https://www.handspeak.com/word/w/woman.mp4,WOMAN,31
63672,11,"[71, 14, 215, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/6/6188.mp4,WOMAN,31
63673,12,"[78, 14, 234, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/8/8401.mp4,WOMAN,31
66798,13,"[188, 8, 488, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WO/WOMAN-1443.mp4,WOMAN,31
66799,14,"[167, 2, 479, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WO/WOMAN-1446.mp4,WOMAN,31
63664,15,"[33, 0, 294, 240]",25,1,-1,https://media.spreadthesign.com/video/mp4/13/51081.mp4,WOMAN,31
67078,16,"[113, 28, 367, 360]",25,1,-1,https://youtu.be/2GhoeP8Gcyk,WOMAN,31
63675,18,"[375, 38, 972, 720]",25,1,-1,https://www.youtube.com/watch?v=GobeSyJHyLk,WOMAN,31
63676,19,"[326, 35, 942, 720]",25,1,-1,https://www.youtube.com/watch?v=-tJtocMNeI8,WOMAN,31
63677,20,"[334, 36, 961, 720]",25,1,-1,https://www.youtube.com/watch?v=ToVkVdAa34Q,WOMAN,31
63678,21,"[17, 17, 194, 240]",25,1,-1,http://www.aslpro.com/main/w/woman.swf,WOMAN,31
05628,0,"[0, 0, 360, 240]",25,1456,1505,https://www.youtube.com/watch?v=pDqITge_TGs,BED,32
05643,1,"[14, 9, 227, 240]",25,1,-1,http://www.aslpro.com/main/b/bed.swf,BED,32
05644,2,"[170, 52, 534, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/bed.mp4,BED,32
05629,3,"[64, 12, 265, 240]",25,1,-1,https://media.spreadthesign.com/video/mp4/13/123626.mp4,BED,32
05630,4,"[413, 57, 807, 720]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/bed.mp4,BED,32
05631,5,"[617, 68, 1584, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bed%202-ORy44F0bpkU.mp4,BED,32
05632,6,"[639, 79, 1541, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bed%204-Y5FkAjWcqcw.mp4,BED,32
05633,7,"[697, 82, 1644, 1068]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bed-Btm85a-1LuM.mp4,BED,32
05634,8,"[126, 20, 533, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1466681104.4565.mp4,BED,32
05635,9,"[131, 14, 512, 480]",25,1,-1,https://www.handspeak.com/word/b/bed.mp4,BED,32
05636,10,"[72, 23, 218, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/23/23233.mp4,BED,32
65162,11,"[217, 31, 465, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BED-1974.mp4,BED,32
05637,12,"[74, 18, 192, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/23/23908.mp4,BED,32
65163,13,"[199, 0, 510, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BED-2101.mp4,BED,32
65161,14,"[188, 5, 495, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BED-384.mp4,BED,32
67400,15,"[105, 19, 386, 360]",25,1,-1,https://youtu.be/Rl52rS9gxSU,BED,32
05638,16,"[72, 17, 219, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/6/6637.mp4,BED,32
05639,17,"[330, 31, 923, 720]",25,1,-1,https://www.youtube.com/watch?v=6lQwfs5E7lM,BED,32
05641,19,"[341, 50, 996, 720]",25,1,-1,https://www.youtube.com/watch?v=RnbIsdsBc5Y,BED,32
05642,20,"[375, 86, 837, 720]",25,1,-1,https://www.youtube.com/watch?v=zsInxFbekV8,BED,32
06822,0,"[0, 0, 360, 240]",25,3453,3512,https://www.youtube.com/watch?v=pDqITge_TGs,BLUE,33
69238,1,"[257, 39, 881, 720]",25,1,-1,http://aslbricks.org/New/ASL-Videos/blue.mp4,BLUE,33
68274,2,"[340, 4, 895, 720]",25,1,36,https://www.youtube.com/watch?v=6I9PNDl8A_U,BLUE,33
68010,3,"[276, 0, 659, 480]",25,1,-1,https://www.youtube.com/watch?v=ZpxhfHSHi7Q,BLUE,33
06835,4,"[125, 26, 528, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1466683577.262.mp4,BLUE,33
06836,5,"[40, 19, 302, 240]",25,1,-1,https://www.handspeak.com/word/b/blue-deep.mp4,BLUE,33
06837,6,"[52, 17, 278, 240]",25,1,-1,https://www.handspeak.com/word/b/blue-light.mp4,BLUE,33
06838,7,"[52, 20, 268, 240]",25,1,-1,https://www.handspeak.com/word/b/blue.mp4,BLUE,33
06839,8,"[90, 21, 213, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/22/22144.mp4,BLUE,33
06840,9,"[324, 57, 923, 720]",25,1,-1,https://www.youtube.com/watch?v=2O8jkekJkiE,BLUE,33
06841,10,"[358, 9, 954, 720]",25,1,-1,https://www.youtube.com/watch?v=ckcIj13POaE,BLUE,33
65216,11,"[158, 24, 482, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BL/BLUE-417.mp4,BLUE,33
06832,12,"[41, 0, 232, 240]",25,1,-1,https://media.spreadthesign.com/video/mp4/13/455254.mp4,BLUE,33
67420,13,"[99, 19, 383, 360]",25,1,-1,https://youtu.be/b_4KkOWYXIU,BLUE,33
06842,14,"[351, 47, 942, 720]",25,1,-1,https://www.youtube.com/watch?v=JD2yYYdS4xg,BLUE,33
06843,15,"[371, 68, 878, 720]",25,1,-1,https://www.youtube.com/watch?v=Xi6L8dzG8YQ,BLUE,33
06844,16,"[13, 15, 198, 240]",25,1,-1,http://www.aslpro.com/main/b/blue.swf,BLUE,33
06845,17,"[232, 39, 483, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/blue.mp4,BLUE,33
06833,18,"[225, 18, 519, 414]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/blue.mp4,BLUE,33
06834,19,"[188, 0, 794, 720]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Blue.mp4,BLUE,33
07383,0,"[0, 0, 360, 240]",25,4053,4099,https://www.youtube.com/watch?v=pDqITge_TGs,BOWLING,34
07403,1,"[0, 1, 237, 240]",25,1,-1,http://www.aslpro.com//main/b/bowling.swf,BOWLING,34
07389,2,"[424, 56, 833, 720]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/bowling.mp4,BOWLING,34
07390,3,"[737, 142, 1494, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bowling%202-jScnRm5hYNo.mp4,BOWLING,34
07391,4,"[685, 146, 1545, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bowling%203-SF414zqKaLY.mp4,BOWLING,34
07392,5,"[627, 134, 1450, 1069]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bowling-i2ibKcoIOSY.mp4,BOWLING,34
07393,6,"[428, 47, 1680, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bowling-VJCD8tZiLhc.mp4,BOWLING,34
07394,7,"[106, 23, 557, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1466684977.5374.mp4,BOWLING,34
07395,8,"[32, 10, 264, 240]",25,1,-1,https://www.handspeak.com/word/b/bowling2.mp4,BOWLING,34
07396,9,"[57, 13, 264, 240]",25,1,-1,https://www.handspeak.com/word/b/bowling-game.mp4,BOWLING,34
07397,10,"[69, 12, 217, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/14/14322.mp4,BOWLING,34
65242,11,"[179, 18, 530, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BO/BOWLING-2448.mp4,BOWLING,34
65241,12,"[159, 26, 477, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BO/BOWLING-722.mp4,BOWLING,34
07388,13,"[55, 13, 258, 240]",25,1,-1,https://media.spreadthesign.com/video/mp4/13/125215.mp4,BOWLING,34
67431,14,"[48, 18, 385, 360]",25,1,-1,https://youtu.be/GZ_G19YmWO8,BOWLING,34
07398,15,"[84, 17, 226, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/14/14420.mp4,BOWLING,34
07399,16,"[68, 10, 222, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/14/14421.mp4,BOWLING,34
07400,17,"[89, 9, 213, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/6/6345.mp4,BOWLING,34
07401,18,"[287, 52, 915, 720]",25,1,-1,https://www.youtube.com/watch?v=8WU50RPuCL0,BOWLING,34
07402,19,"[339, 51, 939, 720]",25,1,-1,https://www.youtube.com/watch?v=iIr9H2LXllA,BOWLING,34
69257,0,"[285, 31, 964, 720]",25,1,-1,http://aslbricks.org/New/ASL-Videos/can.mp4,CAN,35
65294,1,"[137, 15, 500, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CAN-426.mp4,CAN,35
08950,2,"[237, 51, 954, 720]",25,1,-1,https://www.youtube.com/watch?v=_jv2aC-37vQ,CAN,35
08951,3,"[349, 87, 925, 720]",25,1,-1,https://www.youtube.com/watch?v=trqyl20lEno,CAN,35
08952,4,"[224, 43, 964, 720]",25,1,-1,https://www.youtube.com/watch?v=-VJGz9f7DMY,CAN,35
08953,6,"[1, 17, 220, 240]",25,1,-1,http://www.aslpro.com/main/c/can.swf,CAN,35
08955,8,"[163, 54, 555, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/can.mp4,CAN,35
08935,9,"[434, 54, 814, 720]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/can.mp4,CAN,35
08936,10,"[201, 5, 823, 480]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20can%202-jK3eUJXZ3h8.mp4,CAN,35
08937,11,"[69, 17, 552, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1466726413.7244.mp4,CAN,35
08938,13,"[110, 29, 555, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1522766215.7563.mp4,CAN,35
08939,14,"[50, 6, 534, 480]",25,1,-1,https://www.handspeak.com/word/c/can.mp4,CAN,35
08942,17,"[76, 18, 237, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/7/7817.mp4,CAN,35
67465,18,"[79, 17, 404, 360]",25,1,-1,https://youtu.be/XKsE3bqirCc,CAN,35
08944,20,"[70, 18, 217, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/9/9064.mp4,CAN,35
08945,21,"[265, 0, 956, 720]",25,1,-1,https://www.youtube.com/watch?v=4zPifaOHJIE,CAN,35
08946,22,"[265, 0, 956, 720]",25,1,-1,https://www.youtube.com/watch?v=4zPifaOHJIE,CAN,35
08947,23,"[234, 49, 961, 720]",25,1,-1,https://www.youtube.com/watch?v=AkAg7GO240c,CAN,35
08948,24,"[310, 57, 931, 720]",25,1,-1,https://www.youtube.com/watch?v=BVypOVtFnNk,CAN,35
08949,25,"[220, 51, 965, 720]",25,1,-1,https://www.youtube.com/watch?v=FH3mTCczlsc,CAN,35
17076,0,"[0, 0, 360, 240]",25,3933,3995,https://www.youtube.com/watch?v=ChIupJBcxjs,DOG,36
69298,1,"[356, 40, 877, 720]",25,1,-1,http://aslbricks.org/New/ASL-Videos/dog.mp4,DOG,36
68632,2,"[107, 8, 521, 358]",25,1,67,https://www.youtube.com/watch?v=kMcaG9BjXXg,DOG,36
68035,3,"[116, 0, 1102, 720]",25,1,-1,https://www.youtube.com/watch?v=_wQEymilNt4,DOG,36
17097,4,"[133, 62, 585, 400]",25,1,-1,http://www.aslsearch.com/signs/videos/dog.mp4,DOG,36
17084,5,"[53, 0, 229, 240]",25,1,-1,https://media.spreadthesign.com/video/mp4/13/456752.mp4,DOG,36
17085,6,"[225, 18, 521, 414]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/dog-2.mp4,DOG,36
17086,7,"[417, 61, 834, 720]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/dog.mp4,DOG,36
17087,8,"[101, 15, 546, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1467772624.2233.mp4,DOG,36
17088,9,"[74, 0, 572, 480]",25,1,-1,https://www.handspeak.com/word/d/dog-fs.mp4,DOG,36
17090,11,"[91, 22, 203, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/24/24220.mp4,DOG,36
17091,12,"[105, 20, 213, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/6/6597.mp4,DOG,36
17092,13,"[285, 55, 914, 720]",25,1,-1,https://www.youtube.com/watch?v=catBjk1p2bk,DOG,36
65506,15,"[175, 16, 496, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DO/DOG-376.mp4,DOG,36
65507,16,"[146, 18, 475, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DO/DOG-441.mp4,DOG,36
17083,17,"[53, 0, 233, 240]",25,1,-1,https://media.spreadthesign.com/video/mp4/13/456751.mp4,DOG,36
67578,18,"[133, 14, 375, 360]",25,1,-1,https://youtu.be/-9AsKTaXwH8,DOG,36
17093,19,"[368, 47, 930, 719]",25,1,-1,https://www.youtube.com/watch?v=IbpJtH_QssM,DOG,36
17095,21,"[363, 52, 936, 720]",25,1,-1,https://www.youtube.com/watch?v=V5I4eIMatII,DOG,36
17096,22,"[57, 5, 278, 240]",25,1,-1,http://www.aslpro.com/main/d/dog.swf,DOG,36
20976,0,"[0, 0, 360, 240]",25,334,373,https://www.youtube.com/watch?v=lWaQxL25Aew,FAMILY,37
69316,1,"[334, 15, 960, 720]",25,1,-1,http://aslbricks.org/New/ASL-Videos/family.mp4,FAMILY,37
69016,2,"[309, 17, 879, 720]",25,1,52,https://www.youtube.com/watch?v=x3GJ5mFOpNA,FAMILY,37
20980,3,"[218, 18, 529, 414]",25,1,-1,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/family.mp4,FAMILY,37
20981,4,"[307, 9, 790, 480]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Family-jPtV6Y2sUO4.mp4,FAMILY,37
20982,5,"[688, 43, 1555, 1080]",25,1,-1,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Family-JV4BqtKxwOY.mp4,FAMILY,37
20983,6,"[60, 0, 557, 480]",25,1,-1,https://media.asldeafined.com/vocabulary/1467858228.7191.mp4,FAMILY,37
20984,7,"[50, 0, 546, 480]",25,1,-1,https://www.handspeak.com/word/f/family-isl.mp4,FAMILY,37
20985,8,"[66, 0, 561, 480]",25,1,-1,https://www.handspeak.com/word/f/family.mp4,FAMILY,37
20986,9,"[84, 12, 218, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/14/14462.mp4,FAMILY,37
20987,10,"[79, 13, 210, 192]",25,1,-1,https://www.signingsavvy.com/signs/mp4/6/6375.mp4,FAMILY,37
65677,11,"[167, 31, 467, 370]",25,1,-1,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FAMILY-1379.mp4,FAMILY,37
20978,12,"[63, 7, 227, 180]",25,1,-1,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/family.mov,FAMILY,37
67642,13,"[100, 23, 395, 360]",25,1,-1,https://youtu.be/Yuif86dOrEY,FAMILY,37
20988,14,"[317, 47, 961, 720]",25,1,-1,https://www.youtube.com/watch?v=cEuA1gLPbIY,FAMILY,37
20989,15,"[368, 35, 977, 720]",25,1,-1,https://www.youtube.com/watch?v=SxrxUgeTt00,FAMILY,37
20990,16,"[320, 43, 1002, 720]",25,1,-1,https://www.youtube.com/watch?v=wtURQzK00eo,FAMILY,37
20991,17,"[4, 5, 220, 240]",25,1,-1,http://www.aslpro.com/main/f/family.swf,FAMILY,37
